condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,3,mean_pooled,word_novel,12,0.457881,0.016348
attn_zeroed,3,mean_pooled,word_novel,13,0.457877,0.015957
attn_zeroed,3,mean_pooled,word_novel,14,0.457786,0.016234
attn_zeroed,3,mean_pooled,word_novel,15,0.457662,0.016095
attn_zeroed,3,words_only,pair_novel,1,0.30588,0.007345
attn_zeroed,3,words_only,pair_novel,2,0.399922,0.0064
attn_zeroed,3,words_only,pair_novel,3,0.433786,0.00669
attn_zeroed,3,words_only,pair_novel,4,0.448387,0.006428
attn_zeroed,3,words_only,pair_novel,5,0.460672,0.006371
attn_zeroed,3,words_only,pair_novel,6,0.467052,0.006265
attn_zeroed,3,words_only,pair_novel,7,0.470751,0.006424
attn_zeroed,3,words_only,pair_novel,8,0.472734,0.006243
attn_zeroed,3,words_only,pair_novel,9,0.473912,0.006188
attn_zeroed,3,words_only,pair_novel,10,0.474776,0.006125
attn_zeroed,3,words_only,pair_novel,11,0.475308,0.006113
attn_zeroed,3,words_only,pair_novel,12,0.47576,0.006118
attn_zeroed,3,words_only,pair_novel,13,0.476006,0.006148
attn_zeroed,3,words_only,pair_novel,14,0.476201,0.006162
attn_zeroed,3,words_only,pair_novel,15,0.476335,0.006106
attn_zeroed,3,words_only,word_novel,1,0.303784,0.023169
attn_zeroed,3,words_only,word_novel,2,0.392164,0.02015
attn_zeroed,3,words_only,word_novel,3,0.422313,0.015431
attn_zeroed,3,words_only,word_novel,4,0.43385,0.013288
attn_zeroed,3,words_only,word_novel,5,0.441759,0.014564
attn_zeroed,3,words_only,word_novel,6,0.44648,0.016686
attn_zeroed,3,words_only,word_novel,7,0.449763,0.017373
attn_zeroed,3,words_only,word_novel,8,0.450963,0.01599
attn_zeroed,3,words_only,word_novel,9,0.451449,0.016947
attn_zeroed,3,words_only,word_novel,10,0.451995,0.01749
attn_zeroed,3,words_only,word_novel,11,0.452408,0.017681
attn_zeroed,3,words_only,word_novel,12,0.45289,0.017572
attn_zeroed,3,words_only,word_novel,13,0.453082,0.017366
attn_zeroed,3,words_only,word_novel,14,0.453235,0.017441
attn_zeroed,3,words_only,word_novel,15,0.453307,0.017472
attn_zeroed,4,mean_pooled,pair_novel,1,0.305101,0.00762
attn_zeroed,4,mean_pooled,pair_novel,2,0.429506,0.007058
attn_zeroed,4,mean_pooled,pair_novel,3,0.444407,0.007173
attn_zeroed,4,mean_pooled,pair_novel,4,0.462546,0.007133
attn_zeroed,4,mean_pooled,pair_novel,5,0.481969,0.006652
attn_zeroed,4,mean_pooled,pair_novel,6,0.491522,0.006669
attn_zeroed,4,mean_pooled,pair_novel,7,0.496843,0.006831
attn_zeroed,4,mean_pooled,pair_novel,8,0.501145,0.007089
attn_zeroed,4,mean_pooled,pair_novel,9,0.504889,0.007231
attn_zeroed,4,mean_pooled,pair_novel,10,0.506758,0.007261
attn_zeroed,4,mean_pooled,pair_novel,11,0.508404,0.007211
attn_zeroed,4,mean_pooled,pair_novel,12,0.509469,0.007328
attn_zeroed,4,mean_pooled,pair_novel,13,0.510155,0.007456
attn_zeroed,4,mean_pooled,pair_novel,14,0.510534,0.007423
attn_zeroed,4,mean_pooled,pair_novel,15,0.510873,0.007447
attn_zeroed,4,mean_pooled,word_novel,1,0.302533,0.02163
attn_zeroed,4,mean_pooled,word_novel,2,0.421143,0.015497
attn_zeroed,4,mean_pooled,word_novel,3,0.433972,0.014991
attn_zeroed,4,mean_pooled,word_novel,4,0.446845,0.018413
attn_zeroed,4,mean_pooled,word_novel,5,0.45963,0.017742
attn_zeroed,4,mean_pooled,word_novel,6,0.464658,0.017536
attn_zeroed,4,mean_pooled,word_novel,7,0.467107,0.016913
attn_zeroed,4,mean_pooled,word_novel,8,0.468719,0.01708
attn_zeroed,4,mean_pooled,word_novel,9,0.470411,0.017422
attn_zeroed,4,mean_pooled,word_novel,10,0.470644,0.018008
attn_zeroed,4,mean_pooled,word_novel,11,0.47082,0.018445
attn_zeroed,4,mean_pooled,word_novel,12,0.471414,0.017981
attn_zeroed,4,mean_pooled,word_novel,13,0.471729,0.018477
attn_zeroed,4,mean_pooled,word_novel,14,0.471967,0.018426
attn_zeroed,4,mean_pooled,word_novel,15,0.47187,0.018227
attn_zeroed,4,words_only,pair_novel,1,0.311374,0.007259
attn_zeroed,4,words_only,pair_novel,2,0.414,0.005832
attn_zeroed,4,words_only,pair_novel,3,0.445401,0.006034
attn_zeroed,4,words_only,pair_novel,4,0.464398,0.00609
attn_zeroed,4,words_only,pair_novel,5,0.477712,0.005961
attn_zeroed,4,words_only,pair_novel,6,0.484729,0.006088
attn_zeroed,4,words_only,pair_novel,7,0.489961,0.006119
attn_zeroed,4,words_only,pair_novel,8,0.493258,0.006178
attn_zeroed,4,words_only,pair_novel,9,0.495134,0.006147
attn_zeroed,4,words_only,pair_novel,10,0.496532,0.006163
attn_zeroed,4,words_only,pair_novel,11,0.497543,0.006177
attn_zeroed,4,words_only,pair_novel,12,0.498252,0.006131
attn_zeroed,4,words_only,pair_novel,13,0.498711,0.006168
attn_zeroed,4,words_only,pair_novel,14,0.499034,0.006133
attn_zeroed,4,words_only,pair_novel,15,0.499245,0.006144
attn_zeroed,4,words_only,word_novel,1,0.308754,0.021671
attn_zeroed,4,words_only,word_novel,2,0.407667,0.021826
attn_zeroed,4,words_only,word_novel,3,0.436979,0.0185
attn_zeroed,4,words_only,word_novel,4,0.452774,0.017972
attn_zeroed,4,words_only,word_novel,5,0.463256,0.020499
attn_zeroed,4,words_only,word_novel,6,0.468897,0.021058
attn_zeroed,4,words_only,word_novel,7,0.47275,0.021949
attn_zeroed,4,words_only,word_novel,8,0.474653,0.022069
attn_zeroed,4,words_only,word_novel,9,0.476109,0.021496
attn_zeroed,4,words_only,word_novel,10,0.476885,0.021171
attn_zeroed,4,words_only,word_novel,11,0.477444,0.02181
attn_zeroed,4,words_only,word_novel,12,0.47807,0.021384
attn_zeroed,4,words_only,word_novel,13,0.478688,0.021364
attn_zeroed,4,words_only,word_novel,14,0.478613,0.021474
attn_zeroed,4,words_only,word_novel,15,0.478693,0.021391
attn_zeroed,5,mean_pooled,pair_novel,1,0.304176,0.007683
attn_zeroed,5,mean_pooled,pair_novel,2,0.437303,0.006915
attn_zeroed,5,mean_pooled,pair_novel,3,0.458437,0.00709
attn_zeroed,5,mean_pooled,pair_novel,4,0.474462,0.007185
attn_zeroed,5,mean_pooled,pair_novel,5,0.495288,0.006829
attn_zeroed,5,mean_pooled,pair_novel,6,0.503931,0.00638
attn_zeroed,5,mean_pooled,pair_novel,7,0.510335,0.00633
attn_zeroed,5,mean_pooled,pair_novel,8,0.516112,0.006436
attn_zeroed,5,mean_pooled,pair_novel,9,0.520245,0.006405
attn_zeroed,5,mean_pooled,pair_novel,10,0.522626,0.006301
attn_zeroed,5,mean_pooled,pair_novel,11,0.524639,0.006363
attn_zeroed,5,mean_pooled,pair_novel,12,0.525812,0.006493
attn_zeroed,5,mean_pooled,pair_novel,13,0.526556,0.006586
attn_zeroed,5,mean_pooled,pair_novel,14,0.52719,0.006654
attn_zeroed,5,mean_pooled,pair_novel,15,0.527746,0.006707
attn_zeroed,5,mean_pooled,word_novel,1,0.301388,0.021709
attn_zeroed,5,mean_pooled,word_novel,2,0.428342,0.009582
attn_zeroed,5,mean_pooled,word_novel,3,0.446781,0.011742
attn_zeroed,5,mean_pooled,word_novel,4,0.458584,0.013826
attn_zeroed,5,mean_pooled,word_novel,5,0.472552,0.011849
attn_zeroed,5,mean_pooled,word_novel,6,0.478468,0.013329
attn_zeroed,5,mean_pooled,word_novel,7,0.482206,0.012841
attn_zeroed,5,mean_pooled,word_novel,8,0.485268,0.013616
attn_zeroed,5,mean_pooled,word_novel,9,0.486942,0.013481
attn_zeroed,5,mean_pooled,word_novel,10,0.488232,0.01289
attn_zeroed,5,mean_pooled,word_novel,11,0.489295,0.013134
attn_zeroed,5,mean_pooled,word_novel,12,0.489812,0.013454
attn_zeroed,5,mean_pooled,word_novel,13,0.490352,0.013682
attn_zeroed,5,mean_pooled,word_novel,14,0.490961,0.014118
attn_zeroed,5,mean_pooled,word_novel,15,0.490878,0.013889
attn_zeroed,5,words_only,pair_novel,1,0.308861,0.007311
attn_zeroed,5,words_only,pair_novel,2,0.416316,0.005795
attn_zeroed,5,words_only,pair_novel,3,0.450106,0.006469
attn_zeroed,5,words_only,pair_novel,4,0.469186,0.006176
attn_zeroed,5,words_only,pair_novel,5,0.483528,0.006067
attn_zeroed,5,words_only,pair_novel,6,0.492352,0.0062
attn_zeroed,5,words_only,pair_novel,7,0.498133,0.006113
attn_zeroed,5,words_only,pair_novel,8,0.501999,0.006324
attn_zeroed,5,words_only,pair_novel,9,0.504388,0.006428
attn_zeroed,5,words_only,pair_novel,10,0.506181,0.006522
attn_zeroed,5,words_only,pair_novel,11,0.507329,0.006404
attn_zeroed,5,words_only,pair_novel,12,0.508172,0.006284
attn_zeroed,5,words_only,pair_novel,13,0.508791,0.006294
attn_zeroed,5,words_only,pair_novel,14,0.509217,0.006321
attn_zeroed,5,words_only,pair_novel,15,0.509518,0.006308
attn_zeroed,5,words_only,word_novel,1,0.306259,0.021403
attn_zeroed,5,words_only,word_novel,2,0.411777,0.021851
attn_zeroed,5,words_only,word_novel,3,0.443099,0.018842
attn_zeroed,5,words_only,word_novel,4,0.459054,0.016935
attn_zeroed,5,words_only,word_novel,5,0.469543,0.020132
attn_zeroed,5,words_only,word_novel,6,0.476525,0.022921
attn_zeroed,5,words_only,word_novel,7,0.480901,0.024111
attn_zeroed,5,words_only,word_novel,8,0.483073,0.02438
attn_zeroed,5,words_only,word_novel,9,0.484991,0.024821
attn_zeroed,5,words_only,word_novel,10,0.48585,0.024466
attn_zeroed,5,words_only,word_novel,11,0.486226,0.025126
attn_zeroed,5,words_only,word_novel,12,0.486995,0.024724
attn_zeroed,5,words_only,word_novel,13,0.487655,0.024385
attn_zeroed,5,words_only,word_novel,14,0.487701,0.024345
attn_zeroed,5,words_only,word_novel,15,0.487889,0.024447
attn_zeroed,6,mean_pooled,pair_novel,1,0.305951,0.007729
attn_zeroed,6,mean_pooled,pair_novel,2,0.425042,0.007231
attn_zeroed,6,mean_pooled,pair_novel,3,0.447794,0.006853
attn_zeroed,6,mean_pooled,pair_novel,4,0.470688,0.007246
attn_zeroed,6,mean_pooled,pair_novel,5,0.495725,0.007089
attn_zeroed,6,mean_pooled,pair_novel,6,0.504881,0.006971
attn_zeroed,6,mean_pooled,pair_novel,7,0.510592,0.006779
attn_zeroed,6,mean_pooled,pair_novel,8,0.517044,0.006616
attn_zeroed,6,mean_pooled,pair_novel,9,0.5211,0.006436
attn_zeroed,6,mean_pooled,pair_novel,10,0.524392,0.006063
attn_zeroed,6,mean_pooled,pair_novel,11,0.526278,0.00597
attn_zeroed,6,mean_pooled,pair_novel,12,0.527851,0.005898
attn_zeroed,6,mean_pooled,pair_novel,13,0.528955,0.005866
attn_zeroed,6,mean_pooled,pair_novel,14,0.529674,0.005985
attn_zeroed,6,mean_pooled,pair_novel,15,0.530371,0.005934
attn_zeroed,6,mean_pooled,word_novel,1,0.302826,0.022066
attn_zeroed,6,mean_pooled,word_novel,2,0.414939,0.014039
attn_zeroed,6,mean_pooled,word_novel,3,0.437108,0.012714
attn_zeroed,6,mean_pooled,word_novel,4,0.455783,0.014796
attn_zeroed,6,mean_pooled,word_novel,5,0.47424,0.013862
attn_zeroed,6,mean_pooled,word_novel,6,0.480763,0.015214
attn_zeroed,6,mean_pooled,word_novel,7,0.484847,0.01669
attn_zeroed,6,mean_pooled,word_novel,8,0.488651,0.015962
attn_zeroed,6,mean_pooled,word_novel,9,0.490543,0.016949
attn_zeroed,6,mean_pooled,word_novel,10,0.492723,0.017928
attn_zeroed,6,mean_pooled,word_novel,11,0.493185,0.018042
attn_zeroed,6,mean_pooled,word_novel,12,0.493593,0.016937
attn_zeroed,6,mean_pooled,word_novel,13,0.494582,0.016518
attn_zeroed,6,mean_pooled,word_novel,14,0.494724,0.016328
attn_zeroed,6,mean_pooled,word_novel,15,0.495649,0.016056
attn_zeroed,6,words_only,pair_novel,1,0.310268,0.007316
attn_zeroed,6,words_only,pair_novel,2,0.407093,0.005221
attn_zeroed,6,words_only,pair_novel,3,0.439345,0.005365
attn_zeroed,6,words_only,pair_novel,4,0.465826,0.005364
attn_zeroed,6,words_only,pair_novel,5,0.484621,0.005225
attn_zeroed,6,words_only,pair_novel,6,0.493565,0.005447
attn_zeroed,6,words_only,pair_novel,7,0.499425,0.005277
attn_zeroed,6,words_only,pair_novel,8,0.503983,0.005308
attn_zeroed,6,words_only,pair_novel,9,0.507286,0.005328
attn_zeroed,6,words_only,pair_novel,10,0.509327,0.005556
attn_zeroed,6,words_only,pair_novel,11,0.510695,0.00562
attn_zeroed,6,words_only,pair_novel,12,0.511849,0.005464
attn_zeroed,6,words_only,pair_novel,13,0.512661,0.005373
attn_zeroed,6,words_only,pair_novel,14,0.513185,0.005467
attn_zeroed,6,words_only,pair_novel,15,0.513607,0.005407
attn_zeroed,6,words_only,word_novel,1,0.307338,0.021387
attn_zeroed,6,words_only,word_novel,2,0.402057,0.02167
attn_zeroed,6,words_only,word_novel,3,0.432827,0.020604
attn_zeroed,6,words_only,word_novel,4,0.456985,0.017
attn_zeroed,6,words_only,word_novel,5,0.471516,0.018881
attn_zeroed,6,words_only,word_novel,6,0.479178,0.021873
attn_zeroed,6,words_only,word_novel,7,0.483539,0.022885
attn_zeroed,6,words_only,word_novel,8,0.486299,0.022907
attn_zeroed,6,words_only,word_novel,9,0.48884,0.023758
attn_zeroed,6,words_only,word_novel,10,0.48973,0.023902
attn_zeroed,6,words_only,word_novel,11,0.490832,0.025214
attn_zeroed,6,words_only,word_novel,12,0.491764,0.025421
attn_zeroed,6,words_only,word_novel,13,0.492715,0.025247
attn_zeroed,6,words_only,word_novel,14,0.493033,0.025363
attn_zeroed,6,words_only,word_novel,15,0.493255,0.025267
attn_zeroed,7,mean_pooled,pair_novel,1,0.306265,0.007523
attn_zeroed,7,mean_pooled,pair_novel,2,0.413934,0.006337
attn_zeroed,7,mean_pooled,pair_novel,3,0.463625,0.005974
attn_zeroed,7,mean_pooled,pair_novel,4,0.484445,0.006769
attn_zeroed,7,mean_pooled,pair_novel,5,0.501257,0.006679
attn_zeroed,7,mean_pooled,pair_novel,6,0.507249,0.006367
attn_zeroed,7,mean_pooled,pair_novel,7,0.516257,0.00614
attn_zeroed,7,mean_pooled,pair_novel,8,0.520807,0.006119
attn_zeroed,7,mean_pooled,pair_novel,9,0.52332,0.005976
attn_zeroed,7,mean_pooled,pair_novel,10,0.525762,0.005994
attn_zeroed,7,mean_pooled,pair_novel,11,0.52792,0.00601
attn_zeroed,7,mean_pooled,pair_novel,12,0.529166,0.005995
attn_zeroed,7,mean_pooled,pair_novel,13,0.530018,0.005899
attn_zeroed,7,mean_pooled,pair_novel,14,0.530803,0.005935
attn_zeroed,7,mean_pooled,pair_novel,15,0.531381,0.005931
attn_zeroed,7,mean_pooled,word_novel,1,0.303122,0.021676
attn_zeroed,7,mean_pooled,word_novel,2,0.404148,0.0155
attn_zeroed,7,mean_pooled,word_novel,3,0.451689,0.011427
attn_zeroed,7,mean_pooled,word_novel,4,0.468823,0.013812
attn_zeroed,7,mean_pooled,word_novel,5,0.480343,0.014964
attn_zeroed,7,mean_pooled,word_novel,6,0.484529,0.015044
attn_zeroed,7,mean_pooled,word_novel,7,0.490294,0.015314
attn_zeroed,7,mean_pooled,word_novel,8,0.49305,0.01479
attn_zeroed,7,mean_pooled,word_novel,9,0.494691,0.01599
attn_zeroed,7,mean_pooled,word_novel,10,0.495675,0.016224
attn_zeroed,7,mean_pooled,word_novel,11,0.497268,0.016898
attn_zeroed,7,mean_pooled,word_novel,12,0.497434,0.016483
attn_zeroed,7,mean_pooled,word_novel,13,0.49783,0.016387
attn_zeroed,7,mean_pooled,word_novel,14,0.498071,0.016666
attn_zeroed,7,mean_pooled,word_novel,15,0.498974,0.016657
attn_zeroed,7,words_only,pair_novel,1,0.312544,0.007387
attn_zeroed,7,words_only,pair_novel,2,0.394853,0.004728
attn_zeroed,7,words_only,pair_novel,3,0.441434,0.004959
attn_zeroed,7,words_only,pair_novel,4,0.469393,0.004549
attn_zeroed,7,words_only,pair_novel,5,0.48186,0.00455
attn_zeroed,7,words_only,pair_novel,6,0.493189,0.004411
attn_zeroed,7,words_only,pair_novel,7,0.4993,0.004669
attn_zeroed,7,words_only,pair_novel,8,0.504544,0.004709
attn_zeroed,7,words_only,pair_novel,9,0.507797,0.004664
attn_zeroed,7,words_only,pair_novel,10,0.509957,0.004563
attn_zeroed,7,words_only,pair_novel,11,0.511576,0.004744
attn_zeroed,7,words_only,pair_novel,12,0.512839,0.004713
attn_zeroed,7,words_only,pair_novel,13,0.513618,0.004661
attn_zeroed,7,words_only,pair_novel,14,0.514199,0.004631
attn_zeroed,7,words_only,pair_novel,15,0.514574,0.004669
attn_zeroed,7,words_only,word_novel,1,0.309781,0.021272
attn_zeroed,7,words_only,word_novel,2,0.390884,0.0232
attn_zeroed,7,words_only,word_novel,3,0.434764,0.020934
attn_zeroed,7,words_only,word_novel,4,0.46021,0.017671
attn_zeroed,7,words_only,word_novel,5,0.470108,0.018044
attn_zeroed,7,words_only,word_novel,6,0.479295,0.019529
attn_zeroed,7,words_only,word_novel,7,0.484803,0.021345
attn_zeroed,7,words_only,word_novel,8,0.489075,0.02275
attn_zeroed,7,words_only,word_novel,9,0.491343,0.023481
attn_zeroed,7,words_only,word_novel,10,0.492994,0.024527
attn_zeroed,7,words_only,word_novel,11,0.493375,0.02448
attn_zeroed,7,words_only,word_novel,12,0.494214,0.024573
attn_zeroed,7,words_only,word_novel,13,0.49466,0.024925
attn_zeroed,7,words_only,word_novel,14,0.495015,0.024809
attn_zeroed,7,words_only,word_novel,15,0.495134,0.024142
attn_zeroed,8,mean_pooled,pair_novel,1,0.301101,0.007526
attn_zeroed,8,mean_pooled,pair_novel,2,0.403513,0.007217
attn_zeroed,8,mean_pooled,pair_novel,3,0.460671,0.006795
attn_zeroed,8,mean_pooled,pair_novel,4,0.477357,0.006909
attn_zeroed,8,mean_pooled,pair_novel,5,0.496774,0.006631
attn_zeroed,8,mean_pooled,pair_novel,6,0.506816,0.006112
attn_zeroed,8,mean_pooled,pair_novel,7,0.516889,0.005818
attn_zeroed,8,mean_pooled,pair_novel,8,0.5215,0.005643
attn_zeroed,8,mean_pooled,pair_novel,9,0.524824,0.005669
attn_zeroed,8,mean_pooled,pair_novel,10,0.5272,0.005759
attn_zeroed,8,mean_pooled,pair_novel,11,0.529355,0.00565
attn_zeroed,8,mean_pooled,pair_novel,12,0.530267,0.005783
attn_zeroed,8,mean_pooled,pair_novel,13,0.531277,0.005775
attn_zeroed,8,mean_pooled,pair_novel,14,0.53205,0.005801
attn_zeroed,8,mean_pooled,pair_novel,15,0.532569,0.005853
attn_zeroed,8,mean_pooled,word_novel,1,0.297922,0.021486
attn_zeroed,8,mean_pooled,word_novel,2,0.39219,0.01812
attn_zeroed,8,mean_pooled,word_novel,3,0.446788,0.012499
attn_zeroed,8,mean_pooled,word_novel,4,0.462425,0.014029
attn_zeroed,8,mean_pooled,word_novel,5,0.476774,0.01693
attn_zeroed,8,mean_pooled,word_novel,6,0.483873,0.016822
attn_zeroed,8,mean_pooled,word_novel,7,0.490239,0.017086
attn_zeroed,8,mean_pooled,word_novel,8,0.493132,0.016686
attn_zeroed,8,mean_pooled,word_novel,9,0.495349,0.016342
attn_zeroed,8,mean_pooled,word_novel,10,0.496884,0.016385
attn_zeroed,8,mean_pooled,word_novel,11,0.498149,0.016546
attn_zeroed,8,mean_pooled,word_novel,12,0.498888,0.016206
attn_zeroed,8,mean_pooled,word_novel,13,0.499331,0.016354
attn_zeroed,8,mean_pooled,word_novel,14,0.499793,0.016084
attn_zeroed,8,mean_pooled,word_novel,15,0.500007,0.015623
attn_zeroed,8,words_only,pair_novel,1,0.309403,0.007223
attn_zeroed,8,words_only,pair_novel,2,0.39465,0.005013
attn_zeroed,8,words_only,pair_novel,3,0.450847,0.004725
attn_zeroed,8,words_only,pair_novel,4,0.478484,0.004543
attn_zeroed,8,words_only,pair_novel,5,0.492519,0.004484
attn_zeroed,8,words_only,pair_novel,6,0.501514,0.004763
attn_zeroed,8,words_only,pair_novel,7,0.506895,0.004604
attn_zeroed,8,words_only,pair_novel,8,0.510834,0.004696
attn_zeroed,8,words_only,pair_novel,9,0.513629,0.004608
attn_zeroed,8,words_only,pair_novel,10,0.515208,0.004755
attn_zeroed,8,words_only,pair_novel,11,0.516442,0.005007
attn_zeroed,8,words_only,pair_novel,12,0.517371,0.005005
attn_zeroed,8,words_only,pair_novel,13,0.518019,0.004921
attn_zeroed,8,words_only,pair_novel,14,0.518464,0.004877
attn_zeroed,8,words_only,pair_novel,15,0.518738,0.00481
attn_zeroed,8,words_only,word_novel,1,0.306341,0.021517
attn_zeroed,8,words_only,word_novel,2,0.390442,0.022621
attn_zeroed,8,words_only,word_novel,3,0.443816,0.019555
attn_zeroed,8,words_only,word_novel,4,0.467498,0.016478
attn_zeroed,8,words_only,word_novel,5,0.4782,0.018149
attn_zeroed,8,words_only,word_novel,6,0.486337,0.018956
attn_zeroed,8,words_only,word_novel,7,0.491656,0.021578
attn_zeroed,8,words_only,word_novel,8,0.494557,0.021347
attn_zeroed,8,words_only,word_novel,9,0.496381,0.0225
attn_zeroed,8,words_only,word_novel,10,0.497383,0.023282
attn_zeroed,8,words_only,word_novel,11,0.497816,0.023046
attn_zeroed,8,words_only,word_novel,12,0.498657,0.023587
attn_zeroed,8,words_only,word_novel,13,0.499093,0.023407
attn_zeroed,8,words_only,word_novel,14,0.499326,0.022854
attn_zeroed,8,words_only,word_novel,15,0.499276,0.022937
attn_zeroed,9,mean_pooled,pair_novel,1,0.311111,0.007633
attn_zeroed,9,mean_pooled,pair_novel,2,0.41931,0.006257
attn_zeroed,9,mean_pooled,pair_novel,3,0.468199,0.006037
attn_zeroed,9,mean_pooled,pair_novel,4,0.483767,0.005923
attn_zeroed,9,mean_pooled,pair_novel,5,0.496726,0.005957
attn_zeroed,9,mean_pooled,pair_novel,6,0.508573,0.005478
attn_zeroed,9,mean_pooled,pair_novel,7,0.516247,0.00552
attn_zeroed,9,mean_pooled,pair_novel,8,0.521054,0.005331
attn_zeroed,9,mean_pooled,pair_novel,9,0.523783,0.005409
attn_zeroed,9,mean_pooled,pair_novel,10,0.525927,0.005306
attn_zeroed,9,mean_pooled,pair_novel,11,0.527676,0.00543
attn_zeroed,9,mean_pooled,pair_novel,12,0.528951,0.005467
attn_zeroed,9,mean_pooled,pair_novel,13,0.529808,0.005417
attn_zeroed,9,mean_pooled,pair_novel,14,0.530435,0.005341
attn_zeroed,9,mean_pooled,pair_novel,15,0.530798,0.00529
attn_zeroed,9,mean_pooled,word_novel,1,0.30776,0.021864
attn_zeroed,9,mean_pooled,word_novel,2,0.408004,0.017822
attn_zeroed,9,mean_pooled,word_novel,3,0.45457,0.013148
attn_zeroed,9,mean_pooled,word_novel,4,0.468217,0.012801
attn_zeroed,9,mean_pooled,word_novel,5,0.477326,0.014241
attn_zeroed,9,mean_pooled,word_novel,6,0.48644,0.015612
attn_zeroed,9,mean_pooled,word_novel,7,0.491515,0.016562
attn_zeroed,9,mean_pooled,word_novel,8,0.494155,0.016144
attn_zeroed,9,mean_pooled,word_novel,9,0.496211,0.016328
attn_zeroed,9,mean_pooled,word_novel,10,0.497724,0.016226
attn_zeroed,9,mean_pooled,word_novel,11,0.498877,0.016613
attn_zeroed,9,mean_pooled,word_novel,12,0.49903,0.017304
attn_zeroed,9,mean_pooled,word_novel,13,0.499615,0.016944
attn_zeroed,9,mean_pooled,word_novel,14,0.499558,0.016515
attn_zeroed,9,mean_pooled,word_novel,15,0.499774,0.016465
attn_zeroed,9,words_only,pair_novel,1,0.317145,0.007324
attn_zeroed,9,words_only,pair_novel,2,0.392787,0.005206
attn_zeroed,9,words_only,pair_novel,3,0.443029,0.004489
attn_zeroed,9,words_only,pair_novel,4,0.47304,0.004819
attn_zeroed,9,words_only,pair_novel,5,0.489935,0.004783
attn_zeroed,9,words_only,pair_novel,6,0.498179,0.004635
attn_zeroed,9,words_only,pair_novel,7,0.503906,0.004621
attn_zeroed,9,words_only,pair_novel,8,0.508001,0.004354
attn_zeroed,9,words_only,pair_novel,9,0.510598,0.004258
attn_zeroed,9,words_only,pair_novel,10,0.512407,0.004489
attn_zeroed,9,words_only,pair_novel,11,0.51335,0.004518
attn_zeroed,9,words_only,pair_novel,12,0.514047,0.004514
attn_zeroed,9,words_only,pair_novel,13,0.514638,0.004507
attn_zeroed,9,words_only,pair_novel,14,0.515086,0.004453
attn_zeroed,9,words_only,pair_novel,15,0.515285,0.004438
attn_zeroed,9,words_only,word_novel,1,0.313972,0.022367
attn_zeroed,9,words_only,word_novel,2,0.38756,0.024944
attn_zeroed,9,words_only,word_novel,3,0.43518,0.020184
attn_zeroed,9,words_only,word_novel,4,0.462405,0.014667
attn_zeroed,9,words_only,word_novel,5,0.475751,0.016961
attn_zeroed,9,words_only,word_novel,6,0.483261,0.017843
attn_zeroed,9,words_only,word_novel,7,0.488804,0.018927
attn_zeroed,9,words_only,word_novel,8,0.49137,0.019164
attn_zeroed,9,words_only,word_novel,9,0.493434,0.02036
attn_zeroed,9,words_only,word_novel,10,0.49492,0.020665
attn_zeroed,9,words_only,word_novel,11,0.495803,0.021069
attn_zeroed,9,words_only,word_novel,12,0.496156,0.021087
attn_zeroed,9,words_only,word_novel,13,0.496449,0.021223
attn_zeroed,9,words_only,word_novel,14,0.496865,0.021145
attn_zeroed,9,words_only,word_novel,15,0.496928,0.020835
attn_zeroed,10,mean_pooled,pair_novel,1,0.308595,0.007378
attn_zeroed,10,mean_pooled,pair_novel,2,0.402214,0.005248
attn_zeroed,10,mean_pooled,pair_novel,3,0.459576,0.005631
attn_zeroed,10,mean_pooled,pair_novel,4,0.478717,0.006008
attn_zeroed,10,mean_pooled,pair_novel,5,0.489149,0.006006
attn_zeroed,10,mean_pooled,pair_novel,6,0.499139,0.005803
attn_zeroed,10,mean_pooled,pair_novel,7,0.505664,0.00529
attn_zeroed,10,mean_pooled,pair_novel,8,0.512606,0.005391
attn_zeroed,10,mean_pooled,pair_novel,9,0.516151,0.005601
attn_zeroed,10,mean_pooled,pair_novel,10,0.518519,0.005551
attn_zeroed,10,mean_pooled,pair_novel,11,0.520364,0.00555
attn_zeroed,10,mean_pooled,pair_novel,12,0.521703,0.005536
attn_zeroed,10,mean_pooled,pair_novel,13,0.522646,0.005453
attn_zeroed,10,mean_pooled,pair_novel,14,0.523275,0.005392
attn_zeroed,10,mean_pooled,pair_novel,15,0.523643,0.005306
attn_zeroed,10,mean_pooled,word_novel,1,0.305,0.022176
attn_zeroed,10,mean_pooled,word_novel,2,0.393355,0.019858
attn_zeroed,10,mean_pooled,word_novel,3,0.447343,0.012577
attn_zeroed,10,mean_pooled,word_novel,4,0.465874,0.013877
attn_zeroed,10,mean_pooled,word_novel,5,0.474515,0.013848
attn_zeroed,10,mean_pooled,word_novel,6,0.481965,0.014051
attn_zeroed,10,mean_pooled,word_novel,7,0.486911,0.015043
attn_zeroed,10,mean_pooled,word_novel,8,0.490893,0.014866
attn_zeroed,10,mean_pooled,word_novel,9,0.492141,0.015856
attn_zeroed,10,mean_pooled,word_novel,10,0.493858,0.015249
attn_zeroed,10,mean_pooled,word_novel,11,0.4951,0.015783
attn_zeroed,10,mean_pooled,word_novel,12,0.495746,0.015934
attn_zeroed,10,mean_pooled,word_novel,13,0.495693,0.015998
attn_zeroed,10,mean_pooled,word_novel,14,0.495722,0.016219
